MktCoupons,Quarter,Origin,OriginWac,Dest,DestWac,Miles,ContiguousUSA,NumTicketsOrdered,AirlineCompany,PricePerTicket
1,4,EWR,21,ORD,41,719.0,2,2.0,UA,159.9
1,4,LRD,74,LAS,85,1092.0,2,3.0,G4,153.0
1,1,DEN,82,TUL,73,541.0,2,1.0,WN,183.5
1,2,JAX,33,JFK,22,828.0,2,1.0,B6,227.0
1,3,PHL,23,FLL,33,992.0,2,1.0,AA,209.0
1,4,SAN,91,PHL,23,2370.0,2,1.0,AA,349.07
1,2,SLC,87,MSP,63,991.0,2,3.0,DL,219.0
1,4,BOS,13,LGA,22,184.0,2,2.0,B6,72.0
1,2,MDW,41,BUF,22,468.0,2,1.0,WN,77.17
1,1,MCO,33,LAX,91,2218.0,2,1.0,UA,408.5
1,2,STL,64,DEN,82,770.0,2,1.0,UA,155.0
1,4,EWR,21,SJU,3,1608.0,1,1.0,B6,133.0
1,4,MDW,41,BWI,35,611.0,2,1.0,WN,140.0
1,4,EWR,21,TPA,33,997.0,2,1.0,UA,144.5
1,3,HNL,2,SMF,91,2462.0,1,2.0,HA,330.5
1,4,SJC,91,OGG,2,2355.0,1,1.0,AS,148.0
1,4,PHX,81,SLC,87,507.0,2,2.0,AA,199.0
1,1,SLC,87,DCA,38,1851.0,2,1.0,DL,639.5
1,2,DTW,43,LGA,22,502.0,2,1.0,DL,478.5
1,3,SFO,91,ATL,34,2139.0,2,3.0,DL,332.0
1,4,PHX,81,SFO,91,651.0,2,1.0,AA,83.5
1,3,LAX,91,FCA,84,1014.0,2,1.0,G4,68.5
1,2,HNL,2,LAS,85,2762.0,1,2.0,HA,368.0
1,1,HNL,2,IAH,74,3904.0,1,1.0,UA,362.5
1,2,DEN,82,CLT,36,1337.0,2,3.0,AA,186.5
1,2,ORD,41,ABQ,86,1118.0,2,4.0,AA,425.0
1,1,MLI,41,PGD,33,1113.0,2,1.0,G4,178.5
1,2,ORD,41,PHL,23,678.0,2,1.0,AA,291.5
1,1,MCO,33,LAX,91,2218.0,2,3.0,VX,69.0
1,4,SAN,91,SEA,93,1050.0,2,4.0,AS,143.0
1,4,MKE,45,ATL,34,669.0,2,5.0,WN,124.5
1,4,MIA,33,BOS,13,1258.0,2,7.0,AA,122.0
1,1,MCO,33,PHX,81,1849.0,2,3.0,WN,281.5
1,2,PDX,92,MSP,63,1426.0,2,1.0,SY,253.0
1,4,EWR,21,PBI,33,1023.0,2,1.0,B6,180.59
1,4,ORD,41,FLL,33,1182.0,2,6.0,AA,447.0
1,4,MCO,33,EWR,21,937.0,2,2.0,WN,179.0
1,3,ORD,41,BWI,35,622.0,2,1.0,AA,271.5
1,1,LAX,91,SJC,91,308.0,2,1.0,WN,169.0
1,1,BOS,13,SJU,3,1674.0,1,3.0,B6,234.0
1,3,TPA,33,MKE,45,1075.0,2,2.0,WN,149.0
1,4,SJU,3,JFK,22,1598.0,1,1.0,B6,211.5
1,3,ATL,34,BWI,35,577.0,2,1.0,DL,98.05
1,2,LAX,91,BWI,35,2329.0,2,1.0,NK,306.0
1,4,BDL,11,DEN,82,1671.0,2,1.0,WN,405.88
1,2,EWR,21,BOS,13,200.0,2,10.0,B6,260.0
1,3,MKE,45,DTW,43,237.0,2,1.0,DL,130.0
1,1,PHX,81,GEG,93,1020.0,2,5.0,WN,212.0
1,3,AUS,74,ORD,41,977.0,2,1.0,UA,144.0
2,3,MSY,72,ISP,22,1218.0,2,1.0,WN,179.14
2,1,SAV,34,PWM,12,991.0,2,1.0,B6,267.0
1,1,LAX,91,MCO,33,2218.0,2,13.0,UA,205.0
1,3,JFK,22,LAX,91,2475.0,2,7.0,AA,243.0
1,4,IAH,74,MIA,33,964.0,2,4.0,UA,61.0
1,4,LAS,85,IAD,38,2065.0,2,2.0,UA,329.0
1,3,SAN,91,STL,64,1557.0,2,1.0,WN,140.75
1,2,SAN,91,FLL,33,2269.0,2,1.0,B6,148.5
1,3,BNA,54,MSP,63,695.0,2,1.0,WN,232.32
1,3,JFK,22,SJC,91,2569.0,2,1.0,AS,123.0
1,1,FLL,33,EWR,21,1065.0,2,1.0,UA,306.5
1,2,TPA,33,BDL,11,1111.0,2,4.0,B6,133.5
1,3,DCA,38,FLL,33,899.0,2,1.0,B6,200.5
1,2,SMF,91,STL,64,1679.0,2,1.0,WN,538.0
2,2,DAB,33,BNA,54,580.0,2,2.0,DL,198.5
1,4,SJU,3,FLL,33,1046.0,1,10.0,NK,71.0
1,2,MIA,33,JFK,22,1089.0,2,1.0,AA,168.0
1,3,PHX,81,PHL,23,2075.0,2,15.0,AA,173.0
1,3,CVG,52,LAX,91,1900.0,2,1.0,DL,830.5
1,4,AUS,74,MCO,33,994.0,2,5.0,WN,231.0
1,3,SJC,91,BOS,13,2689.0,2,1.0,B6,224.0
1,4,MIA,33,AUS,74,1103.0,2,4.0,AA,153.0
1,2,LAS,85,EWR,21,2227.0,2,20.0,UA,240.5
1,2,PHX,81,SAT,74,843.0,2,1.0,F9,74.0
1,2,SNA,91,PHX,81,338.0,2,5.0,WN,139.0
1,2,LGA,22,MCO,33,950.0,2,1.0,DL,402.0
1,4,HNL,2,SFO,91,2398.0,1,5.0,HA,179.0
1,3,DCA,38,SFO,91,2442.0,2,1.0,UA,282.0
1,2,GEG,93,SJC,91,742.0,2,1.0,WN,131.0
1,3,BOS,13,SAN,91,2588.0,2,3.0,B6,478.5
1,2,LAX,91,CLE,44,2052.0,2,3.0,UA,163.0
1,4,SEA,93,LGB,91,965.0,2,1.0,B6,236.0
1,4,BUF,22,BWI,35,281.0,2,1.0,WN,114.0
1,4,TPA,33,JFK,22,1005.0,2,5.0,DL,201.0
1,1,OGG,2,ITO,2,121.0,1,1.0,HA,157.0
1,4,DTW,43,PDX,92,1953.0,2,1.0,DL,229.0
1,3,PHX,81,SAN,91,304.0,2,1.0,AA,244.5
1,4,HOU,74,MCI,64,666.0,2,1.0,WN,385.45
1,3,SEA,93,BNA,54,1978.0,2,1.0,WN,216.78
1,3,DEN,82,ANC,1,2405.0,1,3.0,UA,288.5
1,4,OAK,91,EWR,21,2555.0,2,4.0,WN,245.0
1,4,FLL,33,PHL,23,992.0,2,14.0,AA,151.5
1,4,OAK,91,ONT,91,362.0,2,1.0,WN,257.0
1,4,BWI,35,SAN,91,2295.0,2,2.0,AS,206.5
1,4,DCA,38,TPA,33,814.0,2,3.0,WN,124.5
1,4,ORD,41,AUS,74,977.0,2,1.0,AA,172.18
1,3,CHS,37,BNA,54,439.0,2,3.0,WN,146.0
1,3,ORD,41,PHL,23,678.0,2,1.0,UA,165.5
1,4,BWI,35,LAX,91,2329.0,2,6.0,AS,118.0
1,4,PGD,33,FNT,43,1111.0,2,1.0,G4,141.5
1,3,DEN,82,TPA,33,1506.0,2,12.0,WN,232.5
1,4,BOS,13,LGA,22,184.0,2,1.0,AA,155.5
1,2,OAK,91,DTW,43,2068.0,2,3.0,NK,88.0
1,1,MIA,33,DEN,82,1709.0,2,1.0,AA,166.0
1,3,MCI,64,LGA,22,1107.0,2,1.0,NK,132.5
1,1,SNA,91,SJC,91,342.0,2,1.0,WN,92.5
1,1,FLL,33,LGA,22,1076.0,2,2.0,B6,300.0
1,4,BOS,13,SFO,91,2704.0,2,3.0,UA,166.0
1,4,MCO,33,CMH,44,802.0,2,1.0,WN,147.49
1,4,PHX,81,LAS,85,255.0,2,1.0,AA,157.0
1,3,PHL,23,DFW,74,1303.0,2,1.0,F9,109.0
1,1,LAX,91,SEA,93,954.0,2,2.0,AS,240.0
1,2,TPA,33,IAH,74,787.0,2,6.0,UA,178.0
1,4,MDW,41,RDU,36,632.0,2,1.0,WN,241.74
2,4,ITO,2,LIH,2,318.0,1,1.0,HA,149.0
1,3,ATL,34,DAL,74,721.0,2,6.0,DL,211.5
1,4,BWI,35,SFO,91,2457.0,2,1.0,UA,129.0
1,4,PIT,23,PHX,81,1814.0,2,11.0,AA,208.5
1,2,RDU,36,LAX,91,2239.0,2,1.0,DL,258.0
1,3,PVD,15,DCA,38,356.0,2,1.0,WN,114.21
1,4,DTW,43,DCA,38,405.0,2,1.0,DL,114.0
1,3,HPN,22,RSW,33,1102.0,2,9.0,B6,176.5
1,4,HOU,74,MCI,64,666.0,2,1.0,WN,122.91
1,3,CLT,36,SJC,91,2274.0,2,1.0,AA,267.41
1,2,CLT,36,BNA,54,328.0,2,1.0,AA,115.5
1,2,SAN,91,PDX,92,933.0,2,1.0,AS,204.0
1,3,LAX,91,MCO,33,2218.0,2,5.0,DL,206.0
1,2,IAD,38,ATL,34,534.0,2,1.0,DL,173.5
1,2,SEA,93,SJC,91,696.0,2,1.0,AS,285.0
1,2,AUS,74,LAX,91,1242.0,2,7.0,DL,136.0
1,4,HNL,2,OGG,2,100.0,1,5.0,HA,132.0
1,3,BDL,11,MIA,33,1194.0,2,9.0,AA,127.0
1,3,HNL,2,ITO,2,216.0,1,1.0,HA,184.5
1,4,ATL,34,LGA,22,762.0,2,1.0,F9,144.5
1,4,LAS,85,JFK,22,2248.0,2,1.0,AA,240.25
1,4,ORD,41,LAS,85,1514.0,2,7.0,UA,575.0
1,3,FLL,33,SFO,91,2584.0,2,1.0,B6,343.0
1,2,DCA,38,BOS,13,399.0,2,7.0,B6,239.0
1,2,ORD,41,BWI,35,622.0,2,3.0,UA,165.0
1,3,FLL,33,ATL,34,581.0,2,5.0,WN,95.0
1,1,MCO,33,MCI,64,1072.0,2,2.0,WN,288.0
1,1,LAS,85,EWR,21,2227.0,2,1.0,UA,259.5
1,1,EWR,21,TPA,33,997.0,2,1.0,UA,202.0
1,2,PIT,23,MCO,33,834.0,2,1.0,WN,134.0
1,3,LAX,91,CVG,52,1900.0,2,2.0,DL,244.5
1,4,LAS,85,IAH,74,1222.0,2,2.0,UA,225.0
1,2,MCO,33,LGA,22,950.0,2,1.0,AA,157.85
1,1,SLC,87,OGG,2,2935.0,1,1.0,DL,444.65
2,2,SAN,91,JAX,33,2089.0,2,6.0,AA,242.18
1,4,ABQ,86,AUS,74,619.0,2,1.0,G4,65.5
1,3,DCA,38,SFO,91,2442.0,2,1.0,UA,315.5
1,4,IAH,74,EWR,21,1400.0,2,1.0,UA,366.95
1,4,GEG,93,OAK,91,723.0,2,1.0,WN,255.5
1,3,SEA,93,CVG,52,1965.0,2,1.0,DL,237.5
1,4,MSN,45,DEN,82,826.0,2,3.0,UA,129.0
1,4,EWR,21,ATL,34,746.0,2,1.0,DL,407.5
1,1,DTW,43,RSW,33,1084.0,2,12.0,NK,77.5
1,3,HOU,74,JAX,33,816.0,2,1.0,WN,274.0
1,4,EWR,21,FLL,33,1065.0,2,1.0,UA,307.5
1,3,SFO,91,HNL,2,2398.0,1,1.0,UA,251.4
1,3,TPA,33,MDW,41,997.0,2,1.0,WN,235.5
1,3,CLT,36,ORF,38,290.0,2,1.0,AA,266.0
1,2,DEN,82,IAD,38,1452.0,2,1.0,UA,149.27
1,3,ORD,41,LAX,91,1744.0,2,4.0,UA,360.0
1,1,SLC,87,BOS,13,2105.0,2,2.0,DL,323.5
1,4,PWM,12,BWI,35,452.0,2,1.0,WN,131.0
1,2,CLE,44,MCO,33,895.0,2,1.0,WN,156.38
1,4,BOS,13,LAX,91,2611.0,2,1.0,B6,566.0
1,4,SAN,91,RNO,85,488.0,2,1.0,WN,121.5
1,3,LAX,91,ANC,1,2345.0,1,1.0,AS,76.57
1,4,PHX,81,EWR,21,2133.0,2,1.0,AA,475.5
1,1,LAX,91,MCO,33,2218.0,2,1.0,DL,548.6
1,2,LAX,91,OGG,2,2486.0,1,1.0,UA,306.0
1,3,FLL,33,DTW,43,1127.0,2,1.0,B6,231.5
1,2,ATL,34,ORF,38,516.0,2,1.0,DL,378.0
1,4,ORD,41,TPA,33,1012.0,2,4.0,UA,160.5
1,1,BOS,13,EWR,21,200.0,2,8.0,UA,147.5
1,3,LAS,85,RAP,67,843.0,2,1.0,G4,121.0
1,4,MSP,63,DCA,38,931.0,2,1.0,DL,926.0
1,2,LAX,91,IAD,38,2288.0,2,1.0,AA,139.0
1,3,BOS,13,PDX,92,2537.0,2,7.0,B6,253.0
1,4,DAL,74,ATL,34,721.0,2,16.0,DL,123.0
1,4,FLL,33,SJU,3,1046.0,1,4.0,B6,217.0
1,3,DAL,74,BNA,54,623.0,2,1.0,WN,382.0
1,1,MSP,63,DCA,38,931.0,2,1.0,DL,78.09
1,4,ORD,41,BOS,13,867.0,2,3.0,AA,124.0
1,3,TPA,33,BOS,13,1185.0,2,1.0,DL,143.04
1,3,SLC,87,CLE,44,1565.0,2,7.0,DL,133.0
1,2,DEN,82,ATL,34,1199.0,2,4.0,DL,328.0
1,1,ATL,34,MCO,33,404.0,2,1.0,WN,177.0
1,1,GFK,66,LAS,85,1230.0,2,3.0,G4,130.5
1,1,DFW,74,OKC,73,175.0,2,1.0,AA,140.5
1,4,LAX,91,BWI,35,2329.0,2,5.0,WN,164.0
1,4,CLT,36,IAH,74,912.0,2,1.0,AA,135.0
1,1,SJU,3,MCO,33,1189.0,1,1.0,B6,182.0
1,1,ORD,41,MCO,33,1005.0,2,10.0,NK,58.0
1,4,CMH,44,FLL,33,973.0,2,1.0,WN,253.0
1,1,BWI,35,SAN,91,2295.0,2,1.0,WN,128.5
1,4,ORD,41,SFO,91,1846.0,2,1.0,UA,322.0
1,2,SDF,52,LAS,85,1624.0,2,2.0,WN,593.0
1,3,ATL,34,BUF,22,712.0,2,1.0,DL,212.5
1,1,BNA,54,ATL,34,214.0,2,4.0,DL,167.0
1,3,BOS,13,JFK,22,187.0,2,1.0,AA,199.0
1,1,RSW,33,MSP,63,1416.0,2,6.0,WN,127.0
1,2,ANC,1,OME,1,539.0,1,4.0,AS,330.0
1,1,DFW,74,ATL,34,731.0,2,1.0,NK,89.0
1,2,MCI,64,MDW,41,405.0,2,1.0,WN,107.08
1,4,ORD,41,BOS,13,867.0,2,11.0,AA,196.0
1,2,MDW,41,DAL,74,793.0,2,20.0,WN,137.5
1,4,MCO,33,CVG,52,757.0,2,1.0,F9,229.0
1,4,SLC,87,HNL,2,2994.0,1,1.0,DL,662.0
1,1,ORD,41,ATL,34,606.0,2,3.0,DL,199.5
1,3,MCO,33,DCA,38,759.0,2,12.0,AA,131.5
1,1,PGD,33,AVL,36,588.0,2,1.0,G4,139.5
1,4,STL,64,SEA,93,1709.0,2,1.0,AS,261.5
1,4,STL,64,ATL,34,484.0,2,2.0,WN,208.0
1,4,DEN,82,GRR,43,1015.0,2,1.0,UA,114.0
1,4,ORD,41,ATL,34,606.0,2,3.0,DL,260.5
1,2,DFW,74,DTW,43,986.0,2,1.0,AA,142.79
1,2,FLL,33,ISP,22,1092.0,2,1.0,WN,518.0
1,2,FLL,33,CLE,44,1062.0,2,1.0,B6,114.0
1,3,DFW,74,ORD,41,802.0,2,14.0,AA,123.0
1,4,TUL,73,HOU,74,453.0,2,1.0,WN,270.0
1,1,SAV,34,DFW,74,925.0,2,1.0,AA,482.0
1,4,BTV,16,ORD,41,763.0,2,1.0,UA,653.0
1,4,FWA,42,SFB,33,870.0,2,3.0,G4,60.0
1,3,GEG,93,PHX,81,1020.0,2,8.0,AA,251.0
1,1,SAN,91,SEA,93,1050.0,2,2.0,WN,451.5
1,1,MIA,33,EWR,21,1085.0,2,1.0,UA,370.0
1,2,ATL,34,OKC,73,761.0,2,1.0,DL,481.46
1,2,BDL,11,MSP,63,1050.0,2,1.0,DL,435.0
1,3,SFO,91,JFK,22,2586.0,2,1.0,AA,813.0
1,3,HOU,74,PDX,92,1843.0,2,1.0,WN,216.21
1,4,BNA,54,MCO,33,616.0,2,1.0,WN,341.0
1,4,IND,42,LAS,85,1590.0,2,2.0,WN,98.5
1,4,BDL,11,ORD,41,783.0,2,4.0,UA,261.0
1,3,MIA,33,JFK,22,1089.0,2,1.0,AA,234.0
1,2,TPA,33,DCA,38,814.0,2,4.0,B6,141.5
1,2,BOS,13,IAD,38,413.0,2,7.0,B6,73.0
1,1,DFW,74,RIC,38,1158.0,2,3.0,AA,412.0
1,2,HOU,74,LAS,85,1235.0,2,5.0,WN,218.0
1,2,DFW,74,TUL,73,237.0,2,1.0,AA,468.0
1,4,BOS,13,ATL,34,946.0,2,1.0,WN,230.5
1,1,OAK,91,LAS,85,407.0,2,1.0,WN,290.0
1,1,ATL,34,CLT,36,226.0,2,2.0,DL,255.0
1,4,LGA,22,PBI,33,1035.0,2,1.0,B6,198.67
1,4,SFO,91,BOS,13,2704.0,2,12.0,AS,137.0
1,1,MIA,33,LGA,22,1096.0,2,4.0,DL,180.0
1,3,MSY,72,MSP,63,1039.0,2,1.0,DL,206.0
1,3,TPA,33,MCI,64,1048.0,2,10.0,WN,165.5
1,4,MSP,63,FAR,66,223.0,2,1.0,DL,353.0
1,4,PHL,23,BOS,13,280.0,2,2.0,B6,132.0
1,3,ATL,34,LAS,85,1747.0,2,1.0,DL,702.5
1,4,SAN,91,PHL,23,2370.0,2,1.0,AA,927.93
1,2,FLL,33,HOU,74,957.0,2,1.0,WN,166.39
1,4,LAS,85,ORD,41,1514.0,2,4.0,NK,101.0
1,1,DEN,82,GEG,93,836.0,2,1.0,WN,170.5
1,4,JFK,22,LAX,91,2475.0,2,1.0,AS,205.87
1,1,MCO,33,PIT,23,834.0,2,3.0,WN,110.0
1,4,BOS,13,TPA,33,1185.0,2,1.0,B6,291.5
1,2,LAX,91,ATL,34,1947.0,2,1.0,DL,235.85
1,4,LAX,91,ORD,41,1744.0,2,1.0,UA,337.0
1,3,MSP,63,SAT,74,1097.0,2,1.0,DL,347.5
1,4,HOU,74,ATL,34,696.0,2,1.0,DL,359.0
1,1,SLC,87,LAS,85,368.0,2,17.0,DL,155.0
1,1,ORD,41,LAX,91,1744.0,2,3.0,UA,259.0
1,4,ATL,34,BOS,13,946.0,2,3.0,DL,119.0
1,3,SFO,91,LAS,85,414.0,2,3.0,AS,209.0
1,1,MSY,72,BWI,35,998.0,2,3.0,NK,88.0
1,1,ATL,34,SFO,91,2139.0,2,2.0,F9,117.89
1,2,ORD,41,MIA,33,1197.0,2,1.0,AA,60.5
1,1,MCO,33,BWI,35,787.0,2,4.0,NK,68.5
1,2,IAD,38,LAX,91,2288.0,2,1.0,AA,253.16
1,3,OMA,65,PHX,81,1037.0,2,1.0,AA,186.5
1,4,BNA,54,SEA,93,1978.0,2,1.0,AS,290.5
1,4,MCO,33,PHL,23,861.0,2,4.0,F9,114.5
1,2,PBI,33,HPN,22,1056.0,2,1.0,B6,123.0
1,4,SNA,91,DEN,82,846.0,2,1.0,WN,212.5
1,4,CLT,36,BNA,54,328.0,2,6.0,AA,161.5
1,2,SEA,93,BWI,35,2335.0,2,2.0,NK,124.0
1,4,RDU,36,SFO,91,2400.0,2,4.0,UA,323.0
1,3,LAX,91,FCA,84,1014.0,2,1.0,G4,79.5
1,4,JFK,22,SFO,91,2586.0,2,2.0,DL,287.5
1,3,MDT,23,ATL,34,620.0,2,1.0,DL,147.5
1,3,LIH,2,OAK,91,2457.0,1,1.0,HA,401.89
1,3,MCO,33,MDW,41,990.0,2,1.0,WN,138.66
1,1,ATL,34,SFO,91,2139.0,2,4.0,DL,329.5
1,3,EWR,21,FLL,33,1065.0,2,1.0,UA,226.0
1,3,MCO,33,LGA,22,950.0,2,8.0,B6,224.0
1,2,STL,64,MKE,45,317.0,2,1.0,WN,239.5
1,4,FLL,33,AVL,36,660.0,2,2.0,G4,66.0
1,2,JFK,22,LAX,91,2475.0,2,1.0,DL,598.5
1,4,OAK,91,DEN,82,957.0,2,1.0,WN,115.67
1,3,DEN,82,SMF,91,909.0,2,4.0,WN,185.0
1,2,EWR,21,FLL,33,1065.0,2,1.0,UA,318.0
1,2,TPA,33,SFO,91,2393.0,2,1.0,UA,149.0
1,4,LAX,91,MCO,33,2218.0,2,2.0,UA,542.5
1,3,TTN,21,ORD,41,693.0,2,1.0,F9,161.5
1,4,SJU,3,JFK,22,1598.0,1,1.0,B6,265.0
1,1,IAH,74,MCO,33,854.0,2,1.0,UA,313.5
1,2,MIA,33,ATL,34,594.0,2,1.0,AA,136.0
1,4,PHX,81,DFW,74,868.0,2,1.0,AA,512.0
1,1,MCO,33,IND,42,829.0,2,2.0,WN,154.0
1,4,PBG,22,SFB,33,1175.0,2,1.0,G4,225.0
1,3,SEA,93,SAT,74,1774.0,2,1.0,AS,112.0
1,4,SMF,91,DEN,82,909.0,2,2.0,UA,176.0
1,2,DSM,61,ATL,34,743.0,2,1.0,DL,359.0
1,3,PHX,81,LAS,85,255.0,2,2.0,WN,56.5
1,4,OGG,2,OAK,91,2349.0,1,1.0,HA,286.0
1,3,ATL,34,FLL,33,581.0,2,2.0,DL,178.5
1,1,JFK,22,ATL,34,760.0,2,1.0,DL,864.0
1,1,DEN,82,MIA,33,1709.0,2,1.0,UA,269.28
1,2,DFW,74,LAS,85,1055.0,2,1.0,NK,59.5
1,4,BNA,54,FLL,33,793.0,2,5.0,WN,110.5
1,1,MCO,33,DCA,38,759.0,2,2.0,AA,131.0
1,2,ATL,34,SJC,91,2116.0,2,11.0,F9,69.0
1,4,JFK,22,RNO,85,2411.0,2,2.0,B6,178.5
1,4,BOS,13,ORD,41,867.0,2,1.0,B6,105.52
1,4,MCO,33,LGA,22,950.0,2,3.0,B6,118.37
1,2,LGB,91,JFK,22,2465.0,2,1.0,B6,272.73
1,1,DTW,43,CLT,36,500.0,2,1.0,DL,303.5
1,3,PBI,33,PHL,23,951.0,2,1.0,AA,152.0
1,1,MHT,14,BWI,35,377.0,2,8.0,WN,83.0
1,4,HPN,22,ATL,34,780.0,2,1.0,DL,159.0
1,2,DEN,82,ORD,41,888.0,2,1.0,AA,191.0
1,2,BOS,13,RDU,36,612.0,2,4.0,B6,193.5
1,2,SFO,91,PDX,92,550.0,2,1.0,AS,178.5
1,1,PGD,33,GRR,43,1118.0,2,1.0,G4,50.5
1,3,JFK,22,SAV,34,718.0,2,1.0,B6,172.5
1,2,SFO,91,OGG,2,2338.0,1,1.0,HA,147.0
1,1,HOU,74,LAX,91,1390.0,2,1.0,WN,148.58
1,3,ORD,41,DFW,74,802.0,2,1.0,AA,351.0
1,4,OKC,73,DEN,82,495.0,2,1.0,WN,127.0
1,4,ATL,34,PHX,81,1587.0,2,5.0,DL,326.5
1,3,LAX,91,DFW,74,1235.0,2,3.0,DL,170.0
1,3,FNT,43,PGD,33,1111.0,2,1.0,G4,97.5
1,2,CLT,36,JFK,22,541.0,2,1.0,B6,158.0
1,2,MIA,33,RDU,36,700.0,2,12.0,AA,142.5
1,3,PHX,81,BWI,35,1999.0,2,1.0,WN,246.99
1,1,PDX,92,LGB,91,846.0,2,17.0,B6,95.5
1,3,LAS,85,EWR,21,2227.0,2,1.0,UA,544.0
1,1,OAK,91,SLC,87,588.0,2,1.0,DL,236.5
1,3,CAE,37,DFW,74,922.0,2,1.0,AA,143.62
1,2,PHX,81,TPA,33,1788.0,2,4.0,AA,431.0
1,4,JFK,22,SJC,91,2569.0,2,1.0,B6,388.5
1,3,ORD,41,PHX,81,1440.0,2,1.0,UA,219.0
1,3,BWI,35,LAS,85,2106.0,2,5.0,NK,111.0
1,4,DEN,82,SLC,87,391.0,2,3.0,WN,235.0
1,1,COS,82,LAX,91,833.0,2,1.0,F9,69.5
1,1,IAD,38,MIA,33,921.0,2,1.0,AA,227.5
1,4,BOS,13,EWR,21,200.0,2,2.0,UA,217.0
1,3,MCO,33,DCA,38,759.0,2,1.0,WN,185.5
1,3,LGB,91,AUS,74,1226.0,2,2.0,B6,196.0
1,1,MCO,33,BWI,35,787.0,2,1.0,B6,117.5
1,1,BWI,35,TPA,33,842.0,2,1.0,WN,262.0
1,2,STL,64,SLC,87,1156.0,2,1.0,DL,173.0
1,1,DEN,82,SLC,87,391.0,2,1.0,WN,160.21
1,4,SLC,87,BOS,13,2105.0,2,1.0,DL,143.5
1,4,DFW,74,BNA,54,631.0,2,1.0,AA,324.5
1,2,RSW,33,EWR,21,1068.0,2,7.0,B6,128.0
1,2,ATL,34,SYR,22,794.0,2,1.0,DL,287.0
1,4,ATL,34,IAH,74,689.0,2,1.0,DL,104.5
1,1,LGA,22,MIA,33,1096.0,2,4.0,AA,131.0
1,4,LAX,91,SJC,91,308.0,2,1.0,WN,123.0
1,3,DEN,82,FLL,33,1703.0,2,1.0,WN,571.0
1,4,DFW,74,LAS,85,1055.0,2,2.0,AA,270.0
1,4,ORD,41,PSP,91,1651.0,2,1.0,UA,292.5
1,2,MCO,33,HOU,74,849.0,2,3.0,WN,309.5
1,3,SNA,91,DEN,82,846.0,2,1.0,WN,145.93
1,4,BNA,54,OMA,65,612.0,2,1.0,WN,195.16
1,2,BNA,54,PHL,23,675.0,2,1.0,AA,348.5
1,4,MIA,33,ATL,34,594.0,2,18.0,DL,137.5
1,2,SFO,91,DFW,74,1464.0,2,1.0,AA,156.15
1,2,DCA,38,LAX,91,2311.0,2,2.0,AS,254.0
1,4,SAN,91,PHL,23,2370.0,2,1.0,AA,817.0
1,4,MSY,72,JFK,22,1182.0,2,2.0,B6,212.0
1,4,DCA,38,PHX,81,1979.0,2,4.0,AA,219.0
1,4,CHS,37,CVG,52,497.0,2,1.0,G4,54.0
1,2,ORD,41,SAN,91,1723.0,2,1.0,NK,70.99
1,4,IAH,74,TPA,33,787.0,2,11.0,UA,107.0
1,2,EWR,21,MCO,33,937.0,2,1.0,UA,124.5
1,4,MYR,37,LGA,22,563.0,2,1.0,NK,151.0
1,3,LAS,85,EWR,21,2227.0,2,1.0,UA,142.33
1,1,JFK,22,TPA,33,1005.0,2,2.0,B6,106.5
1,2,MFR,92,LAX,91,630.0,2,1.0,G4,65.5
1,4,DTW,43,BNA,54,456.0,2,1.0,DL,192.0
1,2,MSY,72,SFO,91,1911.0,2,4.0,AS,186.0
2,1,DCA,38,SJC,91,2424.0,2,1.0,UA,304.0
1,2,ORD,41,MIA,33,1197.0,2,1.0,AA,455.0
1,1,PDX,92,BUR,91,817.0,2,1.0,AS,63.35
1,4,DTW,43,SNA,91,1960.0,2,1.0,DL,258.5
1,4,SJC,91,PHX,81,621.0,2,2.0,AA,132.0
1,1,SEA,93,ORD,41,1721.0,2,1.0,UA,233.0
1,1,LAS,85,PIT,23,1910.0,2,8.0,WN,183.0
1,4,PHX,81,LAX,91,370.0,2,1.0,AA,56.55
1,2,MCO,33,CLT,36,468.0,2,1.0,AA,250.5
1,2,DEN,82,PDX,92,991.0,2,1.0,UA,209.63
1,2,LAX,91,MSY,72,1670.0,2,1.0,DL,382.0
2,1,ITO,2,LIH,2,318.0,1,2.0,HA,125.0
1,1,IAD,38,LAX,91,2288.0,2,1.0,UA,278.0
1,4,LAX,91,DFW,74,1235.0,2,1.0,DL,89.0
1,1,DFW,74,SMF,91,1431.0,2,1.0,AA,428.0
1,3,IAH,74,FLL,33,966.0,2,1.0,UA,173.03
1,2,MCO,33,LGA,22,950.0,2,1.0,DL,350.5
1,3,MKE,45,BNA,54,475.0,2,1.0,WN,158.0
1,2,DEN,82,BOS,13,1754.0,2,1.0,B6,451.0
1,2,RDU,36,STL,64,667.0,2,1.0,WN,343.0
1,2,SAT,74,ORD,41,1041.0,2,1.0,UA,121.0
1,4,AUS,74,DTW,43,1149.0,2,6.0,F9,179.0
1,3,LAX,91,ATL,34,1947.0,2,3.0,DL,218.5
1,1,TPA,33,ORD,41,1012.0,2,2.0,UA,156.0
1,4,PHL,23,MSY,72,1089.0,2,1.0,AA,201.5
1,3,BWI,35,MCO,33,787.0,2,9.0,WN,117.0
1,2,LAX,91,CVG,52,1900.0,2,1.0,DL,423.5
1,2,MCO,33,LGA,22,950.0,2,1.0,AA,147.0
1,2,ATL,34,STL,64,484.0,2,3.0,WN,240.5
1,1,KOA,2,OGG,2,84.0,1,5.0,HA,111.0
